,index,Product,High,Low,Last,Avg,Volume,date,day,month,year,hour,time,datetime,weekday,days_for_aggregation,price(EUR/KWh)
0,0,PH-20190107-24(X),"21,00","13,10","21,00",17.05,"404,60",2019-01-07 00:00:00,7,1,2019,0,00:00:00,2019-01-07 00:00:00,0,0,0.01705
1,986,PH-20190107-24(X),"21,00","13,10","21,00",17.05,"404,60",2019-01-07 00:00:00,7,1,2019,1,01:00:00,2019-01-07 01:00:00,0,0,0.01705
2,1,PH-20190107-02(X),"50,09","48,80","50,09",49.84,"48,00",2019-01-07 00:00:00,7,1,2019,2,02:00:00,2019-01-07 02:00:00,0,0,0.04984
3,2,PH-20190107-03(X),"46,00","43,99","43,99",44.84,"23,40",2019-01-07 00:00:00,7,1,2019,3,03:00:00,2019-01-07 03:00:00,0,0,0.044840000000000005
4,3,PH-20190107-04(X),"46,39","41,61","41,61",44.1,"66,70",2019-01-07 00:00:00,7,1,2019,4,04:00:00,2019-01-07 04:00:00,0,0,0.0441
5,4,PH-20190107-05(X),"49,99","42,80","49,99",48.47,"85,90",2019-01-07 00:00:00,7,1,2019,5,05:00:00,2019-01-07 05:00:00,0,0,0.04847
6,5,PH-20190107-06(X),"51,99","48,49","51,99",50.24,"50,00",2019-01-07 00:00:00,7,1,2019,6,06:00:00,2019-01-07 06:00:00,0,0,0.05024
7,6,PH-20190107-07(X),"56,00","53,90","56,00",55.96,"20,60",2019-01-07 00:00:00,7,1,2019,7,07:00:00,2019-01-07 07:00:00,0,0,0.05596
8,7,PH-20190107-08(X),"72,04","70,00","70,00",71.72,"44,20",2019-01-07 00:00:00,7,1,2019,8,08:00:00,2019-01-07 08:00:00,0,0,0.07171999999999999
9,8,PH-20190107-09(X),"74,49","67,99","67,99",72.11,"52,20",2019-01-07 00:00:00,7,1,2019,9,09:00:00,2019-01-07 09:00:00,0,0,0.07211
10,9,PH-20190107-10(X),"73,99","68,16","72,89",72.53,"45,50",2019-01-07 00:00:00,7,1,2019,10,10:00:00,2019-01-07 10:00:00,0,0,0.07253
11,10,PH-20190107-11(X),"70,99","67,48","70,99",70.87,"15,50",2019-01-07 00:00:00,7,1,2019,11,11:00:00,2019-01-07 11:00:00,0,0,0.07087
12,11,PH-20190107-12(X),"70,75","65,28","69,76",67.4,"23,50",2019-01-07 00:00:00,7,1,2019,12,12:00:00,2019-01-07 12:00:00,0,0,0.0674
13,12,PH-20190107-13(X),"67,71","62,70","62,70",66.23,"22,60",2019-01-07 00:00:00,7,1,2019,13,13:00:00,2019-01-07 13:00:00,0,0,0.06623
14,13,PH-20190107-14(X),"67,20","67,20","67,20",67.2,"9,00",2019-01-07 00:00:00,7,1,2019,14,14:00:00,2019-01-07 14:00:00,0,0,0.06720000000000001
15,14,PH-20190107-15(X),"66,90","63,30","66,20",65.33,"107,40",2019-01-07 00:00:00,7,1,2019,15,15:00:00,2019-01-07 15:00:00,0,0,0.06533
16,15,PH-20190107-16(X),"67,19","57,70","67,19",60.96,"107,60",2019-01-07 00:00:00,7,1,2019,16,16:00:00,2019-01-07 16:00:00,0,0,0.06096
17,16,PH-20190107-17(X),"68,67","60,02","68,67",64.69,"226,30",2019-01-07 00:00:00,7,1,2019,17,17:00:00,2019-01-07 17:00:00,0,0,0.06469
18,17,PH-20190107-18(X),"69,98","57,99","66,69",66.6,"565,10",2019-01-07 00:00:00,7,1,2019,18,18:00:00,2019-01-07 18:00:00,0,0,0.06659999999999999
19,18,PH-20190107-19(X),"59,49","53,51","56,79",55.86,"405,20",2019-01-07 00:00:00,7,1,2019,19,19:00:00,2019-01-07 19:00:00,0,0,0.05586
20,19,PH-20190107-20(X),"56,24","48,20","50,00",52.62,"377,30",2019-01-07 00:00:00,7,1,2019,20,20:00:00,2019-01-07 20:00:00,0,0,0.05262
21,20,PH-20190107-21(X),"54,99","41,70","41,70",48.4,"263,90",2019-01-07 00:00:00,7,1,2019,21,21:00:00,2019-01-07 21:00:00,0,0,0.0484
22,21,PH-20190107-22(X),"44,37","35,11","35,12",39.62,"295,60",2019-01-07 00:00:00,7,1,2019,22,22:00:00,2019-01-07 22:00:00,0,0,0.039619999999999995
23,22,PH-20190107-23(X),"34,46","21,80","27,00",29.06,"535,50",2019-01-07 00:00:00,7,1,2019,23,23:00:00,2019-01-07 23:00:00,0,0,0.02906
24,23,PH-20190108-24(X),"27,07","10,50","19,00",19.52,"538,30",2019-01-08 00:00:00,8,1,2019,0,00:00:00,2019-01-08 00:00:00,1,1,0.01952
25,24,PH-20190108-01(X),"18,80","2,00","13,60",14.31,"242,50",2019-01-08 00:00:00,8,1,2019,1,01:00:00,2019-01-08 01:00:00,1,1,0.01431
26,25,PH-20190108-02(X),"18,50","2,10","2,10",12.72,"249,00",2019-01-08 00:00:00,8,1,2019,2,02:00:00,2019-01-08 02:00:00,1,1,0.01272
27,26,PH-20190108-03(X),"11,00","-1,00","5,01",4.71,"265,30",2019-01-08 00:00:00,8,1,2019,3,03:00:00,2019-01-08 03:00:00,1,1,0.00471
28,27,PH-20190108-04(X),"16,10","2,10","15,29",9.48,"440,80",2019-01-08 00:00:00,8,1,2019,4,04:00:00,2019-01-08 04:00:00,1,1,0.00948
29,28,PH-20190108-05(X),"18,11","7,50","18,11",11.99,"285,10",2019-01-08 00:00:00,8,1,2019,5,05:00:00,2019-01-08 05:00:00,1,1,0.01199
30,29,PH-20190108-06(X),"18,00","5,10","16,50",13.56,"246,30",2019-01-08 00:00:00,8,1,2019,6,06:00:00,2019-01-08 06:00:00,1,1,0.013560000000000001
31,30,PH-20190108-07(X),"44,70","24,70","44,31",34.66,"201,90",2019-01-08 00:00:00,8,1,2019,7,07:00:00,2019-01-08 07:00:00,1,1,0.034659999999999996
32,31,PH-20190108-08(X),"53,60","36,01","51,18",47.43,"205,00",2019-01-08 00:00:00,8,1,2019,8,08:00:00,2019-01-08 08:00:00,1,1,0.04743
33,32,PH-20190108-09(X),"52,81","39,01","50,41",48.91,"165,10",2019-01-08 00:00:00,8,1,2019,9,09:00:00,2019-01-08 09:00:00,1,1,0.048909999999999995
34,33,PH-20190108-10(X),"50,88","36,01","47,63",45.63,"179,40",2019-01-08 00:00:00,8,1,2019,10,10:00:00,2019-01-08 10:00:00,1,1,0.045630000000000004
35,34,PH-20190108-11(X),"52,81","46,00","52,81",48.8,"139,10",2019-01-08 00:00:00,8,1,2019,11,11:00:00,2019-01-08 11:00:00,1,1,0.048799999999999996
36,35,PH-20190108-12(X),"53,32","46,86","51,69",51.99,"111,30",2019-01-08 00:00:00,8,1,2019,12,12:00:00,2019-01-08 12:00:00,1,1,0.05199
37,36,PH-20190108-13(X),"51,51","46,12","50,22",50.1,"85,00",2019-01-08 00:00:00,8,1,2019,13,13:00:00,2019-01-08 13:00:00,1,1,0.0501
38,37,PH-20190108-14(X),"49,21","44,11","44,11",47.52,"100,00",2019-01-08 00:00:00,8,1,2019,14,14:00:00,2019-01-08 14:00:00,1,1,0.04752
39,38,PH-20190108-15(X),"49,72","30,36","30,36",35.37,"345,60",2019-01-08 00:00:00,8,1,2019,15,15:00:00,2019-01-08 15:00:00,1,1,0.03537
40,39,PH-20190108-16(X),"48,31","31,01","44,01",39.55,"288,80",2019-01-08 00:00:00,8,1,2019,16,16:00:00,2019-01-08 16:00:00,1,1,0.039549999999999995
41,40,PH-20190108-17(X),"40,95","28,99","40,00",36.65,"670,50",2019-01-08 00:00:00,8,1,2019,17,17:00:00,2019-01-08 17:00:00,1,1,0.03665
42,41,PH-20190108-18(X),"45,68","36,00","39,90",43.22,"740,10",2019-01-08 00:00:00,8,1,2019,18,18:00:00,2019-01-08 18:00:00,1,1,0.04322
43,42,PH-20190108-19(X),"44,87","35,21","43,80",40.26,"730,40",2019-01-08 00:00:00,8,1,2019,19,19:00:00,2019-01-08 19:00:00,1,1,0.04026
44,43,PH-20190108-20(X),"39,98","33,20","39,10",36.56,"893,20",2019-01-08 00:00:00,8,1,2019,20,20:00:00,2019-01-08 20:00:00,1,1,0.03656
45,44,PH-20190108-21(X),"41,40","35,02","39,71",38.65,"759,80",2019-01-08 00:00:00,8,1,2019,21,21:00:00,2019-01-08 21:00:00,1,1,0.03865
46,45,PH-20190108-22(X),"40,25","31,81","33,61",35.37,"441,30",2019-01-08 00:00:00,8,1,2019,22,22:00:00,2019-01-08 22:00:00,1,1,0.03537
47,46,PH-20190108-23(X),"34,60","13,60","20,40",27.88,"472,50",2019-01-08 00:00:00,8,1,2019,23,23:00:00,2019-01-08 23:00:00,1,1,0.02788
48,47,PH-20190109-24(X),"54,68","47,45","50,00",51.2,"585,90",2019-01-09 00:00:00,9,1,2019,0,00:00:00,2019-01-09 00:00:00,2,2,0.0512
49,48,PH-20190109-01(X),"21,61","3,80","4,10",14.66,"162,60",2019-01-09 00:00:00,9,1,2019,1,01:00:00,2019-01-09 01:00:00,2,2,0.01466
50,49,PH-20190109-02(X),"14,85","-2,30","10,10",5.4,"436,00",2019-01-09 00:00:00,9,1,2019,2,02:00:00,2019-01-09 02:00:00,2,2,0.0054
51,50,PH-20190109-03(X),"15,50","-4,00","15,00",6.87,"301,20",2019-01-09 00:00:00,9,1,2019,3,03:00:00,2019-01-09 03:00:00,2,2,0.00687
52,51,PH-20190109-04(X),"25,00","2,51","22,82",13.99,"446,30",2019-01-09 00:00:00,9,1,2019,4,04:00:00,2019-01-09 04:00:00,2,2,0.01399
53,52,PH-20190109-05(X),"31,41","8,81","31,21",21.86,"296,20",2019-01-09 00:00:00,9,1,2019,5,05:00:00,2019-01-09 05:00:00,2,2,0.02186
54,53,PH-20190109-06(X),"40,59","16,00","28,51",29.83,"252,40",2019-01-09 00:00:00,9,1,2019,6,06:00:00,2019-01-09 06:00:00,2,2,0.02983
55,54,PH-20190109-07(X),"53,70","35,00","49,81",47.61,"111,80",2019-01-09 00:00:00,9,1,2019,7,07:00:00,2019-01-09 07:00:00,2,2,0.04761
56,55,PH-20190109-08(X),"53,81","35,74","50,81",50.02,"172,90",2019-01-09 00:00:00,9,1,2019,8,08:00:00,2019-01-09 08:00:00,2,2,0.05002
57,56,PH-20190109-09(X),"53,01","49,25","53,01",52.81,"50,50",2019-01-09 00:00:00,9,1,2019,9,09:00:00,2019-01-09 09:00:00,2,2,0.05281
58,57,PH-20190109-10(X),"53,91","51,41","52,00",52.55,"65,00",2019-01-09 00:00:00,9,1,2019,10,10:00:00,2019-01-09 10:00:00,2,2,0.05255
59,58,PH-20190109-11(X),"51,90","50,29","51,80",50.81,"72,00",2019-01-09 00:00:00,9,1,2019,11,11:00:00,2019-01-09 11:00:00,2,2,0.05081
60,59,PH-20190109-12(X),"50,40","47,52","48,11",48.85,"93,10",2019-01-09 00:00:00,9,1,2019,12,12:00:00,2019-01-09 12:00:00,2,2,0.048850000000000005
61,60,PH-20190109-13(X),"50,10","45,10","47,80",47.39,"241,90",2019-01-09 00:00:00,9,1,2019,13,13:00:00,2019-01-09 13:00:00,2,2,0.04739
62,61,PH-20190109-14(X),"52,00","42,70","44,10",47.33,"471,90",2019-01-09 00:00:00,9,1,2019,14,14:00:00,2019-01-09 14:00:00,2,2,0.04733
63,62,PH-20190109-15(X),"52,59","47,00","49,60",49.38,"506,20",2019-01-09 00:00:00,9,1,2019,15,15:00:00,2019-01-09 15:00:00,2,2,0.04938
64,63,PH-20190109-16(X),"55,40","47,70","47,70",52.37,"694,20",2019-01-09 00:00:00,9,1,2019,16,16:00:00,2019-01-09 16:00:00,2,2,0.05237
65,64,PH-20190109-17(X),"58,59","54,21","57,61",56.31,"787,10",2019-01-09 00:00:00,9,1,2019,17,17:00:00,2019-01-09 17:00:00,2,2,0.05631
66,65,PH-20190109-18(X),"61,74","55,70","61,74",58.23,"537,60",2019-01-09 00:00:00,9,1,2019,18,18:00:00,2019-01-09 18:00:00,2,2,0.05823
67,66,PH-20190109-19(X),"62,99","54,30","59,01",57.71,"642,20",2019-01-09 00:00:00,9,1,2019,19,19:00:00,2019-01-09 19:00:00,2,2,0.05771
68,67,PH-20190109-20(X),"61,99","54,10","58,80",57.99,"642,80",2019-01-09 00:00:00,9,1,2019,20,20:00:00,2019-01-09 20:00:00,2,2,0.05799
69,68,PH-20190109-21(X),"60,00","49,90","51,00",55.99,"527,10",2019-01-09 00:00:00,9,1,2019,21,21:00:00,2019-01-09 21:00:00,2,2,0.055990000000000005
70,69,PH-20190109-22(X),"56,40","49,20","52,79",53.19,"653,50",2019-01-09 00:00:00,9,1,2019,22,22:00:00,2019-01-09 22:00:00,2,2,0.05319
71,70,PH-20190109-23(X),"54,90","48,00","49,90",52.21,"658,00",2019-01-09 00:00:00,9,1,2019,23,23:00:00,2019-01-09 23:00:00,2,2,0.05221
72,71,PH-20190110-24(X),"56,20","47,30","53,57",51.07,"240,40",2019-01-10 00:00:00,10,1,2019,0,00:00:00,2019-01-10 00:00:00,3,3,0.05107
73,72,PH-20190110-24(X),"56,20","47,30","53,57",51.07,"240,40",2019-01-10 00:00:00,10,1,2019,0,00:00:00,2019-01-10 00:00:00,3,3,0.05107
74,73,PH-20190110-01(X),"52,90","49,00","52,90",51.65,"192,20",2019-01-10 00:00:00,10,1,2019,1,01:00:00,2019-01-10 01:00:00,3,3,0.05165
75,74,PH-20190110-01(X),"52,90","49,00","52,90",51.65,"192,20",2019-01-10 00:00:00,10,1,2019,1,01:00:00,2019-01-10 01:00:00,3,3,0.05165
76,75,PH-20190110-02(X),"52,99","50,90","51,61",51.83,"303,40",2019-01-10 00:00:00,10,1,2019,2,02:00:00,2019-01-10 02:00:00,3,3,0.05183
77,76,PH-20190110-02(X),"52,99","50,90","51,61",51.83,"303,40",2019-01-10 00:00:00,10,1,2019,2,02:00:00,2019-01-10 02:00:00,3,3,0.05183
78,77,PH-20190110-03(X),"51,90","48,60","50,89",50.36,"279,30",2019-01-10 00:00:00,10,1,2019,3,03:00:00,2019-01-10 03:00:00,3,3,0.05036
79,78,PH-20190110-03(X),"51,90","48,60","50,89",50.36,"279,30",2019-01-10 00:00:00,10,1,2019,3,03:00:00,2019-01-10 03:00:00,3,3,0.05036
80,79,PH-20190110-04(X),"53,10","49,00","51,00",51.42,"286,60",2019-01-10 00:00:00,10,1,2019,4,04:00:00,2019-01-10 04:00:00,3,3,0.05142
81,80,PH-20190110-04(X),"53,10","49,00","51,00",51.42,"286,60",2019-01-10 00:00:00,10,1,2019,4,04:00:00,2019-01-10 04:00:00,3,3,0.05142
82,81,PH-20190110-05(X),"52,80","50,40","50,89",51.58,"184,60",2019-01-10 00:00:00,10,1,2019,5,05:00:00,2019-01-10 05:00:00,3,3,0.05158
83,82,PH-20190110-05(X),"52,80","50,40","50,89",51.58,"184,60",2019-01-10 00:00:00,10,1,2019,5,05:00:00,2019-01-10 05:00:00,3,3,0.05158
84,83,PH-20190110-06(X),"55,09","51,10","54,89",52.87,"239,40",2019-01-10 00:00:00,10,1,2019,6,06:00:00,2019-01-10 06:00:00,3,3,0.05287
85,84,PH-20190110-06(X),"55,09","51,10","54,89",52.87,"239,40",2019-01-10 00:00:00,10,1,2019,6,06:00:00,2019-01-10 06:00:00,3,3,0.05287
86,85,PH-20190110-07(X),"66,76","58,60","63,80",63.56,"176,80",2019-01-10 00:00:00,10,1,2019,7,07:00:00,2019-01-10 07:00:00,3,3,0.06356
87,86,PH-20190110-07(X),"66,76","58,60","63,80",63.56,"176,80",2019-01-10 00:00:00,10,1,2019,7,07:00:00,2019-01-10 07:00:00,3,3,0.06356
88,87,PH-20190110-08(X),"78,59","73,10","76,59",76.38,"89,00",2019-01-10 00:00:00,10,1,2019,8,08:00:00,2019-01-10 08:00:00,3,3,0.07637999999999999
89,88,PH-20190110-08(X),"78,59","73,10","76,59",76.38,"89,00",2019-01-10 00:00:00,10,1,2019,8,08:00:00,2019-01-10 08:00:00,3,3,0.07637999999999999
90,90,PH-20190110-09(X),"83,96","71,56","83,96",83.1,"59,50",2019-01-10 00:00:00,10,1,2019,9,09:00:00,2019-01-10 09:00:00,3,3,0.0831
91,89,PH-20190110-09(X),"83,96","71,56","83,96",83.1,"59,50",2019-01-10 00:00:00,10,1,2019,9,09:00:00,2019-01-10 09:00:00,3,3,0.0831
92,91,PH-20190110-10(X),"100,50","81,79","100,50",86.97,"107,60",2019-01-10 00:00:00,10,1,2019,10,10:00:00,2019-01-10 10:00:00,3,3,0.08697
93,92,PH-20190110-10(X),"100,50","81,79","100,50",86.97,"107,60",2019-01-10 00:00:00,10,1,2019,10,10:00:00,2019-01-10 10:00:00,3,3,0.08697
94,93,PH-20190110-11(X),"96,80","80,60","88,45",87.9,"111,70",2019-01-10 00:00:00,10,1,2019,11,11:00:00,2019-01-10 11:00:00,3,3,0.0879
95,94,PH-20190110-11(X),"96,80","80,60","88,45",87.9,"111,70",2019-01-10 00:00:00,10,1,2019,11,11:00:00,2019-01-10 11:00:00,3,3,0.0879
96,95,PH-20190110-12(X),"96,00","82,41","87,69",87.26,"125,80",2019-01-10 00:00:00,10,1,2019,12,12:00:00,2019-01-10 12:00:00,3,4,0.08726
97,96,PH-20190110-12(X),"96,00","82,41","87,69",87.26,"125,80",2019-01-10 00:00:00,10,1,2019,12,12:00:00,2019-01-10 12:00:00,3,4,0.08726
98,97,PH-20190110-13(X),"94,00","82,10","93,15",89.99,"78,80",2019-01-10 00:00:00,10,1,2019,13,13:00:00,2019-01-10 13:00:00,3,4,0.08999
99,98,PH-20190110-13(X),"94,00","82,10","93,15",89.99,"78,80",2019-01-10 00:00:00,10,1,2019,13,13:00:00,2019-01-10 13:00:00,3,4,0.08999
100,100,PH-20190110-14(X),"93,29","81,80","91,09",90.1,"175,10",2019-01-10 00:00:00,10,1,2019,14,14:00:00,2019-01-10 14:00:00,3,4,0.0901
101,99,PH-20190110-14(X),"93,29","81,80","91,09",90.1,"175,10",2019-01-10 00:00:00,10,1,2019,14,14:00:00,2019-01-10 14:00:00,3,4,0.0901
102,101,PH-20190110-15(X),"90,17","87,02","87,58",88.71,"242,30",2019-01-10 00:00:00,10,1,2019,15,15:00:00,2019-01-10 15:00:00,3,4,0.08871
103,102,PH-20190110-15(X),"90,17","87,02","87,58",88.71,"242,30",2019-01-10 00:00:00,10,1,2019,15,15:00:00,2019-01-10 15:00:00,3,4,0.08871
104,103,PH-20190110-16(X),"94,00","78,30","92,61",87.17,"302,40",2019-01-10 00:00:00,10,1,2019,16,16:00:00,2019-01-10 16:00:00,3,4,0.08717
105,104,PH-20190110-16(X),"94,00","78,30","92,61",87.17,"302,40",2019-01-10 00:00:00,10,1,2019,16,16:00:00,2019-01-10 16:00:00,3,4,0.08717
106,106,PH-20190110-17(X),"95,18","83,01","88,00",89.04,"639,40",2019-01-10 00:00:00,10,1,2019,17,17:00:00,2019-01-10 17:00:00,3,4,0.08904000000000001
107,105,PH-20190110-17(X),"95,18","83,01","88,00",89.04,"639,40",2019-01-10 00:00:00,10,1,2019,17,17:00:00,2019-01-10 17:00:00,3,4,0.08904000000000001
108,107,PH-20190110-18(X),"97,78","83,05","95,31",92.23,"811,50",2019-01-10 00:00:00,10,1,2019,18,18:00:00,2019-01-10 18:00:00,3,4,0.09223
109,108,PH-20190110-18(X),"97,78","83,05","95,31",92.23,"811,50",2019-01-10 00:00:00,10,1,2019,18,18:00:00,2019-01-10 18:00:00,3,4,0.09223
110,109,PH-20190110-19(X),"110,19","86,93","97,90",91.74,"1249,80",2019-01-10 00:00:00,10,1,2019,19,19:00:00,2019-01-10 19:00:00,3,4,0.09173999999999999
111,110,PH-20190110-19(X),"110,19","86,93","97,90",91.74,"1249,80",2019-01-10 00:00:00,10,1,2019,19,19:00:00,2019-01-10 19:00:00,3,4,0.09173999999999999
112,111,PH-20190110-20(X),"104,11","78,10","92,00",88.67,"841,30",2019-01-10 00:00:00,10,1,2019,20,20:00:00,2019-01-10 20:00:00,3,4,0.08867
113,112,PH-20190110-20(X),"104,11","78,10","92,00",88.67,"841,30",2019-01-10 00:00:00,10,1,2019,20,20:00:00,2019-01-10 20:00:00,3,4,0.08867
114,113,PH-20190110-21(X),"83,29","67,89","70,90",74.22,"764,50",2019-01-10 00:00:00,10,1,2019,21,21:00:00,2019-01-10 21:00:00,3,4,0.07422
115,114,PH-20190110-21(X),"83,29","67,89","70,90",74.22,"764,50",2019-01-10 00:00:00,10,1,2019,21,21:00:00,2019-01-10 21:00:00,3,4,0.07422
116,115,PH-20190110-22(X),"68,98","63,80","65,00",66.26,"715,30",2019-01-10 00:00:00,10,1,2019,22,22:00:00,2019-01-10 22:00:00,3,4,0.06626
117,116,PH-20190110-22(X),"68,98","63,80","65,00",66.26,"715,30",2019-01-10 00:00:00,10,1,2019,22,22:00:00,2019-01-10 22:00:00,3,4,0.06626
118,118,PH-20190110-23(X),"65,00","56,72","65,00",59.45,"388,30",2019-01-10 00:00:00,10,1,2019,23,23:00:00,2019-01-10 23:00:00,3,4,0.05945
119,117,PH-20190110-23(X),"65,00","56,72","65,00",59.45,"388,30",2019-01-10 00:00:00,10,1,2019,23,23:00:00,2019-01-10 23:00:00,3,4,0.05945
120,119,PH-20190112-24(X),"28,90","23,50","23,50",27.2,"215,60",2019-01-12 00:00:00,12,1,2019,0,00:00:00,2019-01-12 00:00:00,5,5,0.0272
121,120,PH-20190112-01(X),"54,00","48,50","51,00",51.55,"172,60",2019-01-12 00:00:00,12,1,2019,1,01:00:00,2019-01-12 01:00:00,5,5,0.05155
122,121,PH-20190112-02(X),"51,00","46,20","46,20",48.82,"145,10",2019-01-12 00:00:00,12,1,2019,2,02:00:00,2019-01-12 02:00:00,5,5,0.04882
123,122,PH-20190112-03(X),"51,40","44,90","50,10",47.69,"289,90",2019-01-12 00:00:00,12,1,2019,3,03:00:00,2019-01-12 03:00:00,5,5,0.047689999999999996
124,123,PH-20190112-04(X),"49,20","42,15","48,41",46.27,"224,60",2019-01-12 00:00:00,12,1,2019,4,04:00:00,2019-01-12 04:00:00,5,5,0.046270000000000006
125,124,PH-20190112-05(X),"48,90","44,70","48,16",46.9,"107,50",2019-01-12 00:00:00,12,1,2019,5,05:00:00,2019-01-12 05:00:00,5,5,0.0469
126,125,PH-20190112-06(X),"47,00","43,60","46,91",46.42,"40,00",2019-01-12 00:00:00,12,1,2019,6,06:00:00,2019-01-12 06:00:00,5,5,0.04642
127,126,PH-20190112-07(X),"48,40","43,55","45,01",45.88,"57,60",2019-01-12 00:00:00,12,1,2019,7,07:00:00,2019-01-12 07:00:00,5,5,0.045880000000000004
128,127,PH-20190112-08(X),"49,85","38,91","39,11",43.3,"98,00",2019-01-12 00:00:00,12,1,2019,8,08:00:00,2019-01-12 08:00:00,5,5,0.0433
129,128,PH-20190112-09(X),"49,35","38,91","38,91",43.63,"63,00",2019-01-12 00:00:00,12,1,2019,9,09:00:00,2019-01-12 09:00:00,5,5,0.04363
130,987,PH-20190112-09(X),"49,35","38,91","38,91",43.63,"63,00",2019-01-12 00:00:00,12,1,2019,10,10:00:00,2019-01-12 10:00:00,5,5,0.04363
131,988,PH-20190112-09(X),"49,35","38,91","38,91",43.63,"63,00",2019-01-12 00:00:00,12,1,2019,11,11:00:00,2019-01-12 11:00:00,5,5,0.04363
132,129,PH-20190112-12(X),"45,81","45,81","45,81",45.81,"25,00",2019-01-12 00:00:00,12,1,2019,12,12:00:00,2019-01-12 12:00:00,5,5,0.045810000000000003
133,130,PH-20190112-13(X),"43,07","43,07","43,07",43.07,"25,00",2019-01-12 00:00:00,12,1,2019,13,13:00:00,2019-01-12 13:00:00,5,5,0.04307
134,131,PH-20190112-14(X),"42,11","39,32","39,32",40.81,"158,60",2019-01-12 00:00:00,12,1,2019,14,14:00:00,2019-01-12 14:00:00,5,5,0.04081
135,132,PH-20190112-15(X),"41,11","27,44","29,99",35.46,"220,30",2019-01-12 00:00:00,12,1,2019,15,15:00:00,2019-01-12 15:00:00,5,5,0.03546
136,133,PH-20190112-16(X),"37,88","25,61","26,91",29.71,"343,70",2019-01-12 00:00:00,12,1,2019,16,16:00:00,2019-01-12 16:00:00,5,5,0.02971
137,134,PH-20190112-17(X),"36,80","20,19","24,40",27.63,"273,30",2019-01-12 00:00:00,12,1,2019,17,17:00:00,2019-01-12 17:00:00,5,5,0.02763
138,135,PH-20190112-18(X),"45,03","31,02","35,73",35.91,"443,80",2019-01-12 00:00:00,12,1,2019,18,18:00:00,2019-01-12 18:00:00,5,5,0.03591
139,136,PH-20190112-19(X),"44,11","31,36","40,20",35.48,"626,70",2019-01-12 00:00:00,12,1,2019,19,19:00:00,2019-01-12 19:00:00,5,5,0.03548
140,137,PH-20190112-20(X),"43,21","31,00","34,21",34.69,"518,70",2019-01-12 00:00:00,12,1,2019,20,20:00:00,2019-01-12 20:00:00,5,5,0.03469
141,138,PH-20190112-21(X),"37,51","30,50","31,30",33.26,"321,80",2019-01-12 00:00:00,12,1,2019,21,21:00:00,2019-01-12 21:00:00,5,5,0.03326
142,139,PH-20190112-22(X),"32,89","24,00","27,00",27.49,"338,20",2019-01-12 00:00:00,12,1,2019,22,22:00:00,2019-01-12 22:00:00,5,5,0.027489999999999997
143,140,PH-20190112-23(X),"39,80","31,03","36,60",35.31,"317,60",2019-01-12 00:00:00,12,1,2019,23,23:00:00,2019-01-12 23:00:00,5,5,0.03531
144,141,PH-20190113-24(X),"2,61","-0,39","-0,39",1.04,"75,00",2019-01-13 00:00:00,13,1,2019,0,00:00:00,2019-01-13 00:00:00,6,6,0.0010400000000000001
145,142,PH-20190113-01(X),"27,00","20,01","22,90",22.37,"178,80",2019-01-13 00:00:00,13,1,2019,1,01:00:00,2019-01-13 01:00:00,6,6,0.02237
146,143,PH-20190113-02(X),"26,89","13,41","20,00",20.11,"287,00",2019-01-13 00:00:00,13,1,2019,2,02:00:00,2019-01-13 02:00:00,6,6,0.02011
147,144,PH-20190113-03(X),"28,09","16,40","21,41",21.7,"274,90",2019-01-13 00:00:00,13,1,2019,3,03:00:00,2019-01-13 03:00:00,6,6,0.0217
148,145,PH-20190113-04(X),"25,50","19,55","24,97",22.73,"185,50",2019-01-13 00:00:00,13,1,2019,4,04:00:00,2019-01-13 04:00:00,6,6,0.02273
149,146,PH-20190113-05(X),"34,99","21,30","29,90",25.26,"107,30",2019-01-13 00:00:00,13,1,2019,5,05:00:00,2019-01-13 05:00:00,6,6,0.02526
150,147,PH-20190113-06(X),"30,10","20,00","30,10",22.45,"55,00",2019-01-13 00:00:00,13,1,2019,6,06:00:00,2019-01-13 06:00:00,6,6,0.022449999999999998
151,148,PH-20190113-07(X),"41,20","20,90","29,44",25.75,"107,70",2019-01-13 00:00:00,13,1,2019,7,07:00:00,2019-01-13 07:00:00,6,6,0.02575
152,149,PH-20190113-08(X),"27,60","22,40","25,05",25.01,"45,00",2019-01-13 00:00:00,13,1,2019,8,08:00:00,2019-01-13 08:00:00,6,6,0.02501
153,150,PH-20190113-09(X),"30,30","18,20","23,51",26.85,"61,40",2019-01-13 00:00:00,13,1,2019,9,09:00:00,2019-01-13 09:00:00,6,6,0.026850000000000002
154,151,PH-20190113-10(X),"31,80","10,73","18,97",23.71,"62,00",2019-01-13 00:00:00,13,1,2019,10,10:00:00,2019-01-13 10:00:00,6,6,0.023710000000000002
155,152,PH-20190113-11(X),"29,90","18,92","21,20",21.38,"31,50",2019-01-13 00:00:00,13,1,2019,11,11:00:00,2019-01-13 11:00:00,6,6,0.02138
156,989,PH-20190113-11(X),"29,90","18,92","21,20",21.38,"31,50",2019-01-13 00:00:00,13,1,2019,12,12:00:00,2019-01-13 12:00:00,6,6,0.02138
157,153,PH-20190113-13(X),"28,00","28,00","28,00",28.0,"5,00",2019-01-13 00:00:00,13,1,2019,13,13:00:00,2019-01-13 13:00:00,6,6,0.028
